Date;Open;High;Low;Close;Adj Close;Volume
23/08/2021;449.105469;509.342712;447.666382;499.890594;499.890594;3857489743
24/08/2021;500.217712;504.102325;461.755981;471.595459;471.595459;2978438301
25/08/2021;472.202026;506.295166;470.639221;502.786255;502.786255;3289398273
26/08/2021;503.552490;518.756348;472.031769;479.006104;479.006104;3277913533
27/08/2021;478.630157;495.012329;467.901184;494.498688;494.498688;2563319587
28/08/2021;494.670624;496.885406;483.324249;486.196930;486.196930;1676741698
29/08/2021;486.208588;495.676300;477.200806;480.283020;480.283020;1763538464
30/08/2021;480.289948;481.131653;458.153290;459.490753;459.490753;2007036766
31/08/2021;460.623993;477.282227;452.485168;464.418732;464.418732;2378049328
01/09/2021;464.272919;490.068726;455.758087;490.068726;490.068726;2303587593
02/09/2021;489.859894;504.541260;480.036896;483.921051;483.921051;2324361979
03/09/2021;483.756592;494.395203;475.225891;488.604706;488.604706;2051522050
04/09/2021;488.407013;510.057648;485.856110;498.078430;498.078430;2310249697
05/09/2021;497.704865;505.116699;489.474915;504.619873;504.619873;1899639214
06/09/2021;504.698090;508.822235;488.678955;495.925018;495.925018;2206397359
07/09/2021;496.036346;504.603149;372.302948;417.508789;417.508789;4471687569
08/09/2021;417.918884;425.493561;384.231445;415.113159;415.113159;2940929033
09/09/2021;405.580597;435.717407;404.521149;421.270020;421.270020;2392139922
10/09/2021;421.268890;438.922180;394.062836;401.621796;401.621796;2306735739
11/09/2021;401.263489;415.357025;400.299255;405.527374;405.527374;1567255682
12/09/2021;405.399170;421.207581;398.032135;416.683228;416.683228;1671909230
13/09/2021;416.796600;419.282013;385.376038;399.063446;399.063446;2194763765
14/09/2021;399.206787;414.319550;396.416077;414.236237;414.236237;1598465255
15/09/2021;414.493500;436.416351;410.453949;431.423035;431.423035;1838828414
16/09/2021;431.290588;433.192780;416.176239;424.649231;424.649231;1720989872
17/09/2021;424.403564;425.766235;401.842041;406.632813;406.632813;1516642578
18/09/2021;406.462433;420.001984;401.778442;410.809296;410.809296;1310349981
19/09/2021;410.603119;419.182587;403.718628;408.471649;408.471649;1243314915
20/09/2021;408.513550;409.643311;357.273315;361.965912;361.965912;2344102082
21/09/2021;364.053528;375.666107;339.014343;344.534607;344.534607;2045164899
22/09/2021;343.665405;380.008453;342.680054;379.440338;379.440338;1678913732
23/09/2021;379.155670;384.777222;369.652008;383.820404;383.820404;1576382603
24/09/2021;383.806305;385.319275;335.506195;355.316284;355.316284;2081157733
25/09/2021;355.407379;360.630066;344.190918;349.880096;349.880096;1388464569
26/09/2021;349.880676;352.698151;320.368744;344.181763;344.181763;1958526741
27/09/2021;344.651703;357.292999;335.790466;336.191223;336.191223;1507056912
28/09/2021;335.807556;344.275574;330.073853;333.032593;333.032593;1294330921
29/09/2021;333.397919;375.006866;331.448517;367.989594;367.989594;2385693434
30/09/2021;367.786011;388.268768;366.644257;387.057343;387.057343;1796235646
01/10/2021;387.635986;423.344269;382.131378;421.643188;421.643188;2162493378
